Interaction_ID,Customer_ID,Date_Time,Query_Type,Response_Type,Outcome
INT010998,CUST000393,2025-12-29 01:02:38,technical_support,automated,resolved
INT010999,CUST000393,2025-10-01 08:28:58,energy_saving_tips,human,resolved
INT011000,CUST000394,2025-11-20 06:18:50,energy_saving_tips,automated,resolved
INT011001,CUST000394,2025-12-22 04:14:13,energy_saving_tips,automated,resolved
INT011002,CUST000395,2025-08-12 07:53:31,energy_saving_tips,automated,resolved
INT011003,CUST000395,2025-09-20 00:15:46,billing_explanation,automated,resolved
INT011004,CUST000395,2025-07-28 09:05:23,account_balance,automated,unresolved
INT011005,CUST000396,2025-08-27 02:03:00,account_balance,automated,resolved
INT011006,CUST000396,2025-07-25 20:18:39,usage_question,automated,resolved
INT011007,CUST000396,2025-10-14 11:12:37,billing_explanation,automated,resolved
INT011008,CUST000396,2025-10-11 11:12:03,energy_saving_tips,automated,resolved
INT011009,CUST000398,2025-12-22 20:07:09,energy_saving_tips,automated,resolved
INT011010,CUST000398,2025-08-05 22:59:52,usage_question,automated,resolved
INT011011,CUST000399,2025-09-01 02:05:27,billing_explanation,automated,resolved
INT011012,CUST000399,2025-08-17 15:39:12,usage_question,automated,resolved
INT011013,CUST000399,2025-12-05 12:25:07,account_balance,automated,resolved
INT011014,CUST000399,2025-12-12 07:00:20,energy_saving_tips,automated,resolved
INT011015,CUST000400,2025-11-02 09:51:16,account_balance,automated,unresolved
INT011016,CUST000400,2025-09-04 00:39:29,account_balance,automated,unresolved
INT011017,CUST000400,2025-11-16 04:01:02,energy_saving_tips,automated,resolved
INT011018,CUST000400,2025-09-20 02:55:15,billing_explanation,automated,escalated
INT011019,CUST000400,2025-11-19 01:12:38,billing_explanation,automated,escalated
INT011020,CUST000401,2025-11-25 00:22:57,technical_support,automated,resolved
INT011021,CUST000401,2025-08-25 18:15:54,account_balance,automated,escalated
INT011022,CUST000401,2025-11-17 19:16:54,energy_saving_tips,automated,resolved
INT011023,CUST000401,2025-10-06 15:39:07,usage_question,automated,resolved
INT011024,CUST000402,2025-12-13 23:54:33,energy_saving_tips,automated,resolved
INT011025,CUST000403,2025-11-27 16:28:48,energy_saving_tips,automated,resolved
INT011026,CUST000403,2025-09-28 10:23:10,energy_saving_tips,automated,resolved
INT011027,CUST000404,2025-11-11 07:19:58,energy_saving_tips,automated,resolved
INT011028,CUST000404,2025-12-30 01:05:31,usage_question,automated,resolved
INT011029,CUST000404,2025-11-15 23:14:13,energy_saving_tips,automated,resolved
INT011030,CUST000404,2025-08-26 12:33:11,billing_explanation,automated,resolved
INT011031,CUST000404,2025-11-13 03:11:58,energy_saving_tips,automated,resolved
INT011032,CUST000404,2025-11-25 20:30:19,account_balance,automated,resolved
INT011033,CUST000405,2025-11-18 06:25:05,billing_explanation,automated,resolved
INT011034,CUST000405,2025-09-08 13:55:34,energy_saving_tips,automated,resolved
INT011035,CUST000405,2025-08-10 10:05:12,energy_saving_tips,automated,resolved
INT011036,CUST000405,2025-08-30 12:54:27,billing_explanation,automated,resolved
INT011037,CUST000406,2025-09-07 23:55:04,energy_saving_tips,human,resolved
INT011038,CUST000406,2025-07-27 01:56:00,energy_saving_tips,automated,resolved
INT011039,CUST000406,2025-11-13 22:53:13,energy_saving_tips,automated,escalated
INT011040,CUST000407,2025-07-27 20:45:52,energy_saving_tips,automated,resolved
INT011041,CUST000407,2025-09-12 14:55:17,energy_saving_tips,automated,resolved
INT011042,CUST000407,2025-08-22 12:14:43,billing_explanation,automated,resolved
INT011043,CUST000407,2025-07-17 04:00:12,account_balance,automated,resolved
INT011044,CUST000407,2025-10-16 04:42:55,energy_saving_tips,human,resolved
INT011045,CUST000408,2025-11-22 01:56:39,billing_explanation,automated,resolved
INT011046,CUST000408,2025-09-05 18:52:10,billing_explanation,automated,resolved
INT011047,CUST000408,2025-08-31 20:45:57,energy_saving_tips,automated,resolved
INT011048,CUST000408,2025-12-21 09:00:19,billing_explanation,automated,escalated
INT011049,CUST000409,2025-12-16 06:06:56,billing_explanation,automated,resolved
INT011050,CUST000409,2025-07-20 04:35:42,payment_issue,human,unresolved
INT011051,CUST000409,2025-09-27 09:24:39,energy_saving_tips,automated,resolved
INT011052,CUST000409,2025-09-12 15:16:33,billing_explanation,automated,resolved
INT011053,CUST000409,2025-10-21 09:14:42,energy_saving_tips,automated,resolved
INT011054,CUST000410,2025-09-03 09:48:13,usage_question,automated,resolved
INT011055,CUST000410,2025-10-09 19:41:47,energy_saving_tips,automated,resolved
INT011056,CUST000411,2025-07-17 14:27:28,energy_saving_tips,automated,resolved
INT011057,CUST000411,2025-10-16 05:29:36,energy_saving_tips,human,resolved
INT011058,CUST000411,2025-11-02 02:04:00,energy_saving_tips,automated,resolved
INT011059,CUST000411,2025-08-25 02:14:48,energy_saving_tips,human,resolved
INT011060,CUST000412,2025-07-29 14:37:16,billing_explanation,automated,resolved
INT011061,CUST000412,2025-07-12 07:42:39,account_balance,automated,resolved
INT011062,CUST000413,2025-09-27 22:32:58,billing_explanation,automated,escalated
INT011063,CUST000413,2025-08-29 08:15:01,account_balance,automated,resolved
INT011064,CUST000413,2025-07-16 02:41:38,account_balance,automated,escalated
INT011065,CUST000413,2025-10-06 22:13:31,energy_saving_tips,human,resolved
INT011066,CUST000414,2025-10-19 23:33:39,energy_saving_tips,automated,resolved
INT011067,CUST000415,2025-11-01 10:50:44,usage_question,automated,resolved
INT011068,CUST000415,2025-08-17 05:14:46,energy_saving_tips,automated,resolved
INT011069,CUST000415,2025-10-19 19:58:06,energy_saving_tips,automated,escalated
INT011070,CUST000416,2025-09-17 23:17:40,payment_issue,automated,resolved
INT011071,CUST000417,2025-08-12 03:23:26,energy_saving_tips,automated,resolved
INT011072,CUST000418,2025-08-05 14:19:20,energy_saving_tips,automated,escalated
INT011073,CUST000418,2025-11-23 04:50:54,energy_saving_tips,human,resolved
INT011074,CUST000418,2025-09-11 17:53:31,billing_explanation,automated,resolved
INT011075,CUST000419,2025-10-04 19:29:07,energy_saving_tips,human,resolved
INT011076,CUST000421,2025-09-01 08:26:25,energy_saving_tips,human,resolved
INT011077,CUST000422,2025-10-30 19:12:37,billing_explanation,automated,resolved
INT011078,CUST000422,2025-10-09 21:18:45,payment_issue,automated,resolved
INT011079,CUST000423,2025-07-20 06:12:07,billing_explanation,automated,resolved
INT011080,CUST000423,2025-12-26 14:59:15,billing_explanation,automated,escalated
INT011081,CUST000424,2025-12-04 01:22:49,billing_explanation,automated,resolved
INT011082,CUST000424,2025-07-13 23:37:51,energy_saving_tips,automated,resolved
INT011083,CUST000424,2025-08-23 00:43:08,usage_question,automated,resolved
INT011084,CUST000424,2025-10-24 00:25:17,usage_question,automated,resolved
INT011085,CUST000424,2025-11-16 14:45:45,usage_question,automated,resolved
INT011086,CUST000424,2025-12-01 19:04:20,energy_saving_tips,automated,resolved
INT011087,CUST000426,2025-08-14 16:24:37,energy_saving_tips,automated,resolved
INT011088,CUST000426,2025-10-19 20:06:38,billing_explanation,automated,resolved
INT011089,CUST000426,2025-10-13 06:05:48,usage_question,automated,resolved
INT011090,CUST000426,2025-11-25 22:02:36,usage_question,automated,resolved
INT011091,CUST000427,2025-12-20 22:31:17,usage_question,automated,resolved
INT011092,CUST000427,2026-01-04 15:57:40,energy_saving_tips,automated,resolved
INT011093,CUST000427,2025-08-31 11:22:34,account_balance,automated,resolved
INT011094,CUST000427,2025-11-02 16:20:26,energy_saving_tips,automated,resolved
INT011095,CUST000427,2025-10-24 06:53:52,energy_saving_tips,automated,resolved
INT011096,CUST000428,2025-08-19 23:55:35,billing_explanation,automated,resolved
INT011097,CUST000428,2025-12-11 21:10:41,billing_explanation,automated,resolved
INT011098,CUST000430,2025-09-11 19:03:53,billing_explanation,automated,resolved
INT011099,CUST000430,2025-09-17 03:23:04,billing_explanation,automated,escalated
INT011100,CUST000431,2025-12-18 05:47:31,billing_explanation,human,resolved
INT011101,CUST000431,2025-07-28 13:12:10,usage_question,automated,resolved
INT011102,CUST000431,2025-10-13 16:19:21,technical_support,automated,unresolved
INT011103,CUST000431,2025-10-23 10:47:00,energy_saving_tips,automated,resolved
INT011104,CUST000431,2025-11-17 21:47:42,billing_explanation,automated,resolved
INT011105,CUST000431,2025-09-03 07:58:57,billing_explanation,automated,resolved
INT011106,CUST000432,2025-12-16 21:16:32,billing_explanation,human,resolved
INT011107,CUST000432,2025-08-20 06:05:04,usage_question,automated,resolved
INT011108,CUST000432,2025-10-02 14:06:16,usage_question,automated,resolved
INT011109,CUST000432,2025-09-01 08:46:07,energy_saving_tips,automated,resolved
INT011110,CUST000432,2025-12-14 09:15:14,usage_question,human,resolved
INT011111,CUST000433,2025-10-16 04:12:51,payment_issue,automated,resolved
INT011112,CUST000433,2025-10-27 11:01:21,energy_saving_tips,automated,resolved
INT011113,CUST000433,2025-09-04 14:34:26,energy_saving_tips,automated,resolved
INT011114,CUST000433,2025-12-13 09:36:44,energy_saving_tips,automated,resolved
INT011115,CUST000433,2025-12-07 09:40:55,account_balance,human,resolved
INT011116,CUST000433,2025-11-10 03:39:17,usage_question,automated,escalated
INT011117,CUST000434,2025-10-14 04:55:30,energy_saving_tips,automated,resolved
INT011118,CUST000434,2025-07-16 09:32:49,billing_explanation,automated,resolved
INT011119,CUST000434,2025-08-04 05:37:17,account_balance,human,resolved
INT011120,CUST000434,2025-12-30 11:01:16,billing_explanation,automated,resolved
INT011121,CUST000435,2025-11-28 16:54:29,account_balance,human,resolved
INT011122,CUST000437,2025-09-26 07:10:43,energy_saving_tips,automated,resolved
INT011123,CUST000437,2025-07-14 23:24:29,payment_issue,automated,resolved
INT011124,CUST000437,2026-01-02 02:53:34,energy_saving_tips,automated,resolved
INT011125,CUST000437,2025-08-20 04:11:34,energy_saving_tips,automated,escalated
INT011126,CUST000438,2025-11-11 07:02:01,account_balance,automated,resolved
INT011127,CUST000438,2025-08-06 05:33:19,account_balance,automated,resolved
INT011128,CUST000439,2025-09-07 13:52:21,usage_question,automated,resolved
INT011129,CUST000439,2025-09-10 20:53:17,payment_issue,automated,resolved
INT011130,CUST000439,2025-10-03 01:02:50,energy_saving_tips,automated,resolved
INT011131,CUST000440,2025-08-16 23:38:52,technical_support,automated,resolved
INT011132,CUST000440,2025-07-28 05:57:24,energy_saving_tips,human,resolved
INT011133,CUST000440,2025-11-10 13:13:37,billing_explanation,human,resolved
INT011134,CUST000441,2025-10-28 09:53:12,energy_saving_tips,automated,escalated
INT011135,CUST000442,2025-11-09 14:39:19,billing_explanation,automated,resolved
INT011136,CUST000442,2025-10-28 17:08:16,energy_saving_tips,automated,resolved
INT011137,CUST000443,2025-11-08 11:05:38,account_balance,automated,unresolved
INT011138,CUST000443,2025-07-31 04:56:54,account_balance,automated,resolved
INT011139,CUST000443,2025-10-03 10:22:44,usage_question,automated,resolved
INT011140,CUST000443,2025-07-13 17:18:08,energy_saving_tips,automated,resolved
INT011141,CUST000445,2025-10-23 12:14:45,account_balance,automated,resolved
INT011142,CUST000445,2025-11-20 18:43:36,usage_question,automated,resolved
INT011143,CUST000445,2025-08-05 08:19:39,energy_saving_tips,automated,resolved
INT011144,CUST000445,2025-07-21 15:37:20,energy_saving_tips,human,resolved
INT011145,CUST000446,2025-09-07 03:16:28,energy_saving_tips,automated,resolved
INT011146,CUST000446,2025-08-07 04:09:26,usage_question,human,resolved
INT011147,CUST000447,2025-12-23 10:20:23,energy_saving_tips,automated,resolved
INT011148,CUST000447,2025-08-12 06:34:24,account_balance,automated,resolved
INT011149,CUST000447,2025-09-16 17:41:37,usage_question,automated,resolved
INT011150,CUST000448,2025-11-09 08:34:59,account_balance,automated,escalated
INT011151,CUST000448,2025-11-22 15:52:35,energy_saving_tips,automated,resolved
INT011152,CUST000448,2025-12-20 22:17:48,technical_support,automated,resolved
INT011153,CUST000448,2025-09-16 07:31:34,usage_question,automated,resolved
INT011154,CUST000448,2025-09-18 20:10:06,energy_saving_tips,automated,resolved
INT011155,CUST000448,2025-07-13 18:39:41,billing_explanation,automated,escalated
INT011156,CUST000449,2025-09-01 18:01:40,energy_saving_tips,automated,resolved
INT011157,CUST000450,2025-09-10 17:18:32,billing_explanation,automated,resolved
INT011158,CUST000450,2025-11-06 17:59:04,billing_explanation,automated,resolved
INT011159,CUST000450,2025-07-22 05:53:42,payment_issue,automated,resolved
INT011160,CUST000451,2025-10-23 02:46:39,billing_explanation,automated,resolved
INT011161,CUST000451,2025-11-18 07:37:21,billing_explanation,human,resolved
INT011162,CUST000451,2025-10-21 12:25:56,payment_issue,automated,resolved
INT011163,CUST000451,2025-08-04 20:37:48,usage_question,human,resolved
INT011164,CUST000451,2025-12-13 19:01:49,energy_saving_tips,automated,resolved
INT011165,CUST000452,2025-11-15 15:17:53,usage_question,human,resolved
INT011166,CUST000453,2025-11-30 07:02:09,usage_question,automated,resolved
INT011167,CUST000453,2025-11-23 17:26:33,payment_issue,automated,resolved
INT011168,CUST000454,2025-09-15 21:59:09,energy_saving_tips,automated,escalated
INT011169,CUST000454,2025-11-14 03:21:01,usage_question,automated,resolved
INT011170,CUST000454,2025-10-18 05:30:46,energy_saving_tips,automated,resolved
INT011171,CUST000454,2025-09-03 20:59:45,energy_saving_tips,automated,resolved
INT011172,CUST000455,2025-09-03 21:47:00,usage_question,automated,resolved
INT011173,CUST000456,2025-09-13 19:15:49,energy_saving_tips,automated,resolved
INT011174,CUST000456,2025-10-14 12:39:02,billing_explanation,automated,resolved
INT011175,CUST000456,2026-01-02 18:49:14,account_balance,automated,resolved
INT011176,CUST000456,2025-10-28 19:33:01,energy_saving_tips,automated,resolved
INT011177,CUST000457,2025-12-17 12:01:16,billing_explanation,human,resolved
INT011178,CUST000458,2025-08-30 01:59:35,billing_explanation,human,resolved
INT011179,CUST000458,2025-11-18 03:04:38,billing_explanation,automated,resolved
INT011180,CUST000458,2025-12-22 03:52:57,energy_saving_tips,automated,resolved
INT011181,CUST000458,2025-10-05 07:06:45,account_balance,automated,resolved
INT011182,CUST000458,2025-11-06 06:33:22,account_balance,human,resolved
INT011183,CUST000458,2025-09-25 15:12:54,technical_support,automated,resolved
INT011184,CUST000459,2025-09-14 03:58:45,usage_question,automated,resolved
INT011185,CUST000459,2025-10-20 23:01:29,usage_question,automated,resolved
INT011186,CUST000460,2025-11-16 16:56:37,billing_explanation,human,resolved
INT011187,CUST000460,2025-08-17 00:31:38,technical_support,automated,resolved
INT011188,CUST000460,2025-10-24 02:48:53,billing_explanation,automated,resolved
INT011189,CUST000460,2025-12-25 22:32:50,energy_saving_tips,automated,resolved
INT011190,CUST000461,2025-12-05 23:12:33,energy_saving_tips,automated,escalated
INT011191,CUST000461,2025-12-15 12:01:44,payment_issue,automated,resolved
INT011192,CUST000461,2025-07-20 11:40:25,energy_saving_tips,human,resolved
INT011193,CUST000461,2025-08-15 15:21:09,technical_support,automated,unresolved
INT011194,CUST000461,2025-09-24 07:48:31,energy_saving_tips,automated,resolved
INT011195,CUST000462,2025-08-08 07:22:25,payment_issue,automated,resolved
INT011196,CUST000462,2025-11-19 11:56:10,energy_saving_tips,human,resolved
INT011197,CUST000462,2025-10-30 16:08:44,billing_explanation,human,resolved
INT011198,CUST000463,2025-09-15 06:56:06,billing_explanation,automated,resolved
INT011199,CUST000464,2025-07-23 22:44:18,account_balance,automated,resolved
INT011200,CUST000464,2025-07-18 11:07:47,energy_saving_tips,human,resolved
INT011201,CUST000465,2025-08-05 17:48:14,usage_question,automated,resolved
INT011202,CUST000466,2025-09-03 09:53:46,payment_issue,human,resolved
INT011203,CUST000466,2025-09-23 23:09:04,billing_explanation,automated,resolved
INT011204,CUST000467,2025-12-17 13:21:54,account_balance,automated,resolved
INT011205,CUST000467,2025-12-12 23:43:39,energy_saving_tips,automated,resolved
INT011206,CUST000468,2025-08-24 20:56:57,billing_explanation,automated,resolved
INT011207,CUST000469,2025-09-14 19:09:41,account_balance,automated,resolved
INT011208,CUST000469,2025-09-01 03:13:27,billing_explanation,automated,resolved
INT011209,CUST000469,2025-07-21 14:58:20,energy_saving_tips,automated,escalated
INT011210,CUST000470,2025-08-28 00:13:01,payment_issue,automated,unresolved
INT011211,CUST000470,2025-09-10 05:49:03,energy_saving_tips,automated,resolved
INT011212,CUST000470,2025-11-08 13:03:20,usage_question,automated,resolved
