Ticket_ID,Customer_ID,Issue_Type,Ticket_Status,Date_Opened,Date_Closed,Resolution_Method
TKT003154,CUST001993,service_interruption,closed,2025-04-14,2025-04-23,human_agent
TKT003155,CUST001994,usage_concern,closed,2025-09-03,2025-09-04,chatbot_automated
TKT003156,CUST001997,billing_discrepancy,closed,2025-08-29,2025-09-01,chatbot_automated
TKT003157,CUST001998,billing_discrepancy,closed,2025-04-20,2025-04-25,human_agent
TKT003158,CUST001999,energy_saving_advice,closed,2025-11-30,2025-12-05,human_agent
TKT003159,CUST001999,service_interruption,closed,2025-12-25,2025-12-27,human_agent
TKT003160,CUST002003,billing_discrepancy,closed,2025-02-21,2025-02-24,human_agent
TKT003161,CUST002003,billing_discrepancy,closed,2025-06-26,2025-06-28,human_agent
TKT003162,CUST002004,usage_concern,in_progress,2025-02-27,,
TKT003163,CUST002004,energy_saving_advice,closed,2025-07-24,2025-08-03,chatbot_automated
TKT003164,CUST002004,service_interruption,closed,2025-01-05,2025-01-15,system_auto_resolved
TKT003165,CUST002004,billing_discrepancy,closed,2025-07-27,2025-08-06,system_auto_resolved
TKT003166,CUST002004,billing_discrepancy,closed,2025-06-24,2025-06-26,human_agent
TKT003167,CUST002005,service_interruption,closed,2025-02-02,2025-02-09,chatbot_automated
TKT003168,CUST002010,billing_discrepancy,closed,2025-02-25,2025-03-02,chatbot_automated
TKT003169,CUST002010,energy_saving_advice,closed,2025-10-20,2025-10-22,chatbot_automated
TKT003170,CUST002012,usage_concern,closed,2025-12-15,2025-12-17,human_agent
TKT003171,CUST002013,energy_saving_advice,open,2025-07-07,,
TKT003172,CUST002013,billing_discrepancy,open,2025-07-25,,
TKT003173,CUST002014,usage_concern,closed,2025-06-26,2025-07-02,chatbot_automated
TKT003174,CUST002014,billing_discrepancy,closed,2025-08-29,2025-08-31,human_agent
TKT003175,CUST002015,billing_discrepancy,closed,2025-01-24,2025-01-28,human_agent
TKT003176,CUST002018,usage_concern,closed,2025-04-13,2025-04-18,human_agent
TKT003177,CUST002019,billing_discrepancy,closed,2025-02-22,2025-02-23,chatbot_automated
TKT003178,CUST002020,usage_concern,closed,2025-02-01,2025-02-12,human_agent
TKT003179,CUST002022,billing_discrepancy,closed,2025-05-17,2025-05-25,human_agent
TKT003180,CUST002023,billing_discrepancy,open,2025-05-22,,
TKT003181,CUST002024,technical_issue,closed,2025-06-13,2025-06-15,chatbot_automated
TKT003182,CUST002027,energy_saving_advice,closed,2025-01-18,2025-01-31,human_agent
TKT003183,CUST002029,usage_concern,closed,2025-07-11,2025-07-24,human_agent
TKT003184,CUST002029,technical_issue,open,2025-12-01,,
TKT003185,CUST002029,billing_discrepancy,closed,2025-01-13,2025-01-16,chatbot_automated
TKT003186,CUST002030,billing_discrepancy,closed,2025-01-11,2025-01-14,human_agent
TKT003187,CUST002030,usage_concern,open,2025-08-12,,
TKT003188,CUST002030,technical_issue,closed,2025-04-19,2025-04-26,human_agent
TKT003189,CUST002032,energy_saving_advice,closed,2025-12-25,2026-01-06,human_agent
TKT003190,CUST002034,technical_issue,closed,2025-11-30,2025-12-10,human_agent
TKT003191,CUST002034,energy_saving_advice,closed,2025-12-31,2026-01-01,chatbot_automated
TKT003192,CUST002035,service_interruption,closed,2025-07-18,2025-07-22,system_auto_resolved
TKT003193,CUST002035,billing_discrepancy,in_progress,2025-11-21,,
TKT003194,CUST002035,billing_discrepancy,closed,2025-12-30,2026-01-10,chatbot_automated
TKT003195,CUST002035,usage_concern,closed,2025-04-01,2025-04-06,human_agent
TKT003196,CUST002035,service_interruption,open,2025-10-30,,
TKT003197,CUST002035,billing_discrepancy,closed,2025-02-28,2025-03-06,chatbot_automated
TKT003198,CUST002036,billing_discrepancy,closed,2025-07-16,2025-07-17,chatbot_automated
TKT003199,CUST002037,usage_concern,in_progress,2025-04-07,,
TKT003200,CUST002038,service_interruption,closed,2025-08-03,2025-08-10,chatbot_automated
TKT003201,CUST002040,billing_discrepancy,closed,2025-07-13,2025-07-19,human_agent
TKT003202,CUST002040,usage_concern,closed,2025-12-21,2025-12-29,human_agent
TKT003203,CUST002041,energy_saving_advice,closed,2025-02-23,2025-02-24,system_auto_resolved
TKT003204,CUST002041,energy_saving_advice,closed,2025-06-15,2025-06-25,human_agent
TKT003205,CUST002043,service_interruption,open,2025-06-20,,
TKT003206,CUST002044,billing_discrepancy,closed,2025-06-12,2025-06-22,system_auto_resolved
TKT003207,CUST002045,billing_discrepancy,closed,2025-08-24,2025-08-25,human_agent
TKT003208,CUST002047,billing_discrepancy,closed,2025-04-22,2025-05-05,chatbot_automated
TKT003209,CUST002047,energy_saving_advice,closed,2025-11-24,2025-12-05,human_agent
TKT003210,CUST002048,usage_concern,closed,2025-07-18,2025-07-29,human_agent
TKT003211,CUST002049,service_interruption,closed,2026-01-03,2026-01-10,human_agent
TKT003212,CUST002050,usage_concern,closed,2025-10-17,2025-10-21,chatbot_automated
TKT003213,CUST002051,usage_concern,closed,2025-01-15,2025-01-16,chatbot_automated
TKT003214,CUST002052,technical_issue,closed,2025-11-07,2025-11-19,human_agent
TKT003215,CUST002052,account_management,closed,2025-10-27,2025-11-01,chatbot_automated
TKT003216,CUST002054,energy_saving_advice,in_progress,2025-03-19,,
TKT003217,CUST002059,billing_discrepancy,closed,2025-08-09,2025-08-21,chatbot_automated
TKT003218,CUST002060,usage_concern,closed,2025-05-27,2025-05-31,chatbot_automated
TKT003219,CUST002061,service_interruption,closed,2025-05-02,2025-05-05,chatbot_automated
TKT003220,CUST002063,billing_discrepancy,closed,2025-06-09,2025-06-21,human_agent
TKT003221,CUST002063,service_interruption,closed,2025-10-10,2025-10-18,system_auto_resolved
TKT003222,CUST002064,billing_discrepancy,closed,2025-04-11,2025-04-17,human_agent
TKT003223,CUST002064,usage_concern,closed,2025-06-23,2025-06-25,chatbot_automated
TKT003224,CUST002065,usage_concern,closed,2025-10-18,2025-10-20,human_agent
TKT003225,CUST002065,billing_discrepancy,closed,2025-12-18,2025-12-31,human_agent
TKT003226,CUST002067,usage_concern,closed,2025-04-27,2025-05-10,human_agent
TKT003227,CUST002068,energy_saving_advice,closed,2025-09-18,2025-09-29,human_agent
TKT003228,CUST002069,service_interruption,closed,2025-02-01,2025-02-05,human_agent
TKT003229,CUST002069,usage_concern,closed,2025-09-11,2025-09-19,human_agent
TKT003230,CUST002070,billing_discrepancy,open,2025-07-24,,
TKT003231,CUST002070,usage_concern,in_progress,2025-06-14,,
TKT003232,CUST002073,usage_concern,closed,2025-09-18,2025-09-20,human_agent
TKT003233,CUST002073,usage_concern,closed,2025-07-22,2025-07-29,human_agent
TKT003234,CUST002074,energy_saving_advice,closed,2025-05-10,2025-05-19,chatbot_automated
TKT003235,CUST002076,service_interruption,closed,2025-04-22,2025-05-05,human_agent
TKT003236,CUST002077,billing_discrepancy,in_progress,2025-05-29,,
TKT003237,CUST002078,energy_saving_advice,closed,2025-09-03,2025-09-12,human_agent
TKT003238,CUST002080,energy_saving_advice,closed,2025-06-26,2025-07-09,human_agent
TKT003239,CUST002082,billing_discrepancy,closed,2025-09-24,2025-10-01,chatbot_automated
TKT003240,CUST002082,billing_discrepancy,closed,2025-04-21,2025-05-03,system_auto_resolved
TKT003241,CUST002083,billing_discrepancy,closed,2025-10-31,2025-11-05,human_agent
TKT003242,CUST002083,billing_discrepancy,closed,2025-07-08,2025-07-13,chatbot_automated
TKT003243,CUST002084,billing_discrepancy,closed,2025-10-25,2025-10-31,human_agent
TKT003244,CUST002085,billing_discrepancy,closed,2025-02-28,2025-03-09,human_agent
TKT003245,CUST002085,billing_discrepancy,closed,2025-07-31,2025-08-08,chatbot_automated
TKT003246,CUST002085,account_management,closed,2025-01-30,2025-02-11,human_agent
TKT003247,CUST002086,billing_discrepancy,closed,2025-03-18,2025-03-22,human_agent
TKT003248,CUST002087,usage_concern,closed,2025-03-08,2025-03-12,chatbot_automated
TKT003249,CUST002087,usage_concern,closed,2025-11-15,2025-11-23,chatbot_automated
TKT003250,CUST002089,billing_discrepancy,closed,2025-01-12,2025-01-18,chatbot_automated
TKT003251,CUST002089,energy_saving_advice,in_progress,2025-08-26,,
TKT003252,CUST002089,account_management,closed,2025-10-13,2025-10-16,chatbot_automated
TKT003253,CUST002090,billing_discrepancy,in_progress,2025-11-12,,
TKT003254,CUST002090,billing_discrepancy,closed,2025-10-27,2025-10-30,human_agent
TKT003255,CUST002091,billing_discrepancy,closed,2025-05-16,2025-05-28,human_agent
TKT003256,CUST002091,billing_discrepancy,closed,2025-12-26,2026-01-07,chatbot_automated
TKT003257,CUST002092,account_management,in_progress,2025-08-24,,
TKT003258,CUST002095,usage_concern,closed,2025-06-28,2025-07-01,human_agent
TKT003259,CUST002095,energy_saving_advice,closed,2025-07-03,2025-07-13,system_auto_resolved
TKT003260,CUST002099,energy_saving_advice,closed,2025-09-26,2025-10-02,human_agent
TKT003261,CUST002100,energy_saving_advice,closed,2025-05-11,2025-05-13,chatbot_automated
TKT003262,CUST002100,usage_concern,closed,2025-07-22,2025-07-27,human_agent
TKT003263,CUST002100,billing_discrepancy,closed,2025-07-17,2025-07-22,chatbot_automated
TKT003264,CUST002101,billing_discrepancy,closed,2025-09-01,2025-09-04,human_agent
TKT003265,CUST002101,technical_issue,closed,2025-01-27,2025-01-29,human_agent
TKT003266,CUST002101,usage_concern,open,2025-07-17,,
TKT003267,CUST002101,service_interruption,in_progress,2025-11-24,,
TKT003268,CUST002102,billing_discrepancy,closed,2025-11-21,2025-11-29,chatbot_automated
TKT003269,CUST002102,billing_discrepancy,closed,2025-07-02,2025-07-12,human_agent
TKT003270,CUST002102,service_interruption,closed,2025-08-25,2025-08-30,human_agent
TKT003271,CUST002104,energy_saving_advice,closed,2025-11-16,2025-11-21,chatbot_automated
TKT003272,CUST002104,energy_saving_advice,closed,2025-06-03,2025-06-10,human_agent
TKT003273,CUST002108,energy_saving_advice,closed,2025-10-18,2025-10-21,human_agent
TKT003274,CUST002108,billing_discrepancy,closed,2025-08-07,2025-08-15,chatbot_automated
TKT003275,CUST002109,energy_saving_advice,closed,2025-04-22,2025-04-24,human_agent
TKT003276,CUST002109,usage_concern,closed,2025-05-09,2025-05-15,human_agent
TKT003277,CUST002109,energy_saving_advice,closed,2025-09-21,2025-09-30,human_agent
TKT003278,CUST002111,usage_concern,closed,2025-02-07,2025-02-13,chatbot_automated
TKT003279,CUST002111,billing_discrepancy,closed,2025-03-12,2025-03-15,human_agent
TKT003280,CUST002111,billing_discrepancy,closed,2025-09-25,2025-10-01,human_agent
TKT003281,CUST002113,energy_saving_advice,closed,2025-03-26,2025-04-03,human_agent
TKT003282,CUST002114,service_interruption,closed,2025-07-12,2025-07-21,chatbot_automated
TKT003283,CUST002116,usage_concern,closed,2025-09-05,2025-09-14,chatbot_automated
TKT003284,CUST002116,billing_discrepancy,closed,2025-12-12,2025-12-16,system_auto_resolved
TKT003285,CUST002118,service_interruption,closed,2025-02-24,2025-02-28,human_agent
TKT003286,CUST002119,technical_issue,closed,2025-01-14,2025-01-19,human_agent
TKT003287,CUST002119,energy_saving_advice,closed,2025-02-05,2025-02-09,chatbot_automated
TKT003288,CUST002119,billing_discrepancy,closed,2025-02-20,2025-02-27,human_agent
TKT003289,CUST002119,technical_issue,closed,2025-12-28,2026-01-03,chatbot_automated
TKT003290,CUST002119,billing_discrepancy,in_progress,2025-12-15,,
TKT003291,CUST002120,billing_discrepancy,closed,2025-05-23,2025-05-31,human_agent
TKT003292,CUST002121,account_management,closed,2025-12-07,2025-12-14,human_agent
TKT003293,CUST002123,energy_saving_advice,closed,2025-09-28,2025-10-05,chatbot_automated
TKT003294,CUST002125,service_interruption,closed,2025-07-19,2025-07-24,human_agent
TKT003295,CUST002126,usage_concern,open,2025-09-09,,
TKT003296,CUST002126,energy_saving_advice,closed,2025-11-01,2025-11-14,human_agent
TKT003297,CUST002127,billing_discrepancy,closed,2025-05-15,2025-05-21,chatbot_automated
TKT003298,CUST002129,billing_discrepancy,closed,2025-09-20,2025-09-24,human_agent
TKT003299,CUST002129,usage_concern,closed,2025-05-08,2025-05-18,human_agent
TKT003300,CUST002130,usage_concern,closed,2025-11-27,2025-11-29,human_agent
TKT003301,CUST002131,usage_concern,closed,2025-09-28,2025-10-01,human_agent
TKT003302,CUST002133,billing_discrepancy,closed,2025-07-28,2025-08-07,human_agent
TKT003303,CUST002133,usage_concern,closed,2025-11-14,2025-11-26,chatbot_automated
TKT003304,CUST002135,service_interruption,closed,2025-08-28,2025-09-07,human_agent
TKT003305,CUST002135,energy_saving_advice,closed,2025-11-05,2025-11-12,system_auto_resolved
TKT003306,CUST002135,billing_discrepancy,in_progress,2025-01-30,,
TKT003307,CUST002138,energy_saving_advice,closed,2025-01-19,2025-01-27,chatbot_automated
TKT003308,CUST002138,billing_discrepancy,closed,2025-08-30,2025-09-09,chatbot_automated
TKT003309,CUST002139,technical_issue,closed,2025-06-10,2025-06-20,chatbot_automated
TKT003310,CUST002141,technical_issue,in_progress,2025-03-07,,
TKT003311,CUST002141,billing_discrepancy,closed,2025-02-10,2025-02-22,human_agent
TKT003312,CUST002141,technical_issue,open,2025-03-11,,
TKT003313,CUST002142,billing_discrepancy,closed,2025-07-05,2025-07-18,system_auto_resolved
TKT003314,CUST002143,service_interruption,closed,2025-04-05,2025-04-09,chatbot_automated
TKT003315,CUST002144,account_management,closed,2025-05-18,2025-05-22,human_agent
TKT003316,CUST002144,usage_concern,closed,2025-07-02,2025-07-08,human_agent
TKT003317,CUST002144,service_interruption,in_progress,2025-08-22,,
TKT003318,CUST002147,billing_discrepancy,closed,2025-05-31,2025-06-12,human_agent
TKT003319,CUST002148,energy_saving_advice,closed,2025-02-12,2025-02-21,human_agent
TKT003320,CUST002148,billing_discrepancy,closed,2025-12-05,2025-12-11,human_agent
TKT003321,CUST002148,usage_concern,closed,2025-03-18,2025-03-22,chatbot_automated
TKT003322,CUST002148,usage_concern,open,2025-06-21,,
TKT003323,CUST002149,usage_concern,in_progress,2025-01-17,,
TKT003324,CUST002152,billing_discrepancy,open,2025-09-24,,
TKT003325,CUST002153,billing_discrepancy,closed,2026-01-02,2026-01-06,human_agent
TKT003326,CUST002153,billing_discrepancy,closed,2025-01-28,2025-02-01,human_agent
TKT003327,CUST002156,energy_saving_advice,closed,2025-10-10,2025-10-15,chatbot_automated
TKT003328,CUST002157,technical_issue,open,2025-07-27,,
TKT003329,CUST002157,usage_concern,closed,2025-06-20,2025-06-25,chatbot_automated
TKT003330,CUST002158,billing_discrepancy,closed,2025-06-03,2025-06-04,human_agent
TKT003331,CUST002158,billing_discrepancy,open,2025-03-31,,
TKT003332,CUST002159,billing_discrepancy,closed,2025-06-16,2025-06-18,human_agent
TKT003333,CUST002159,energy_saving_advice,closed,2025-10-20,2025-10-29,human_agent
TKT003334,CUST002159,usage_concern,closed,2025-03-30,2025-04-01,chatbot_automated
TKT003335,CUST002161,billing_discrepancy,closed,2025-06-26,2025-06-27,chatbot_automated
TKT003336,CUST002162,technical_issue,closed,2025-03-07,2025-03-19,human_agent
TKT003337,CUST002162,service_interruption,closed,2025-07-28,2025-08-05,human_agent
TKT003338,CUST002163,usage_concern,open,2025-12-12,,
TKT003339,CUST002163,energy_saving_advice,closed,2025-07-22,2025-08-03,human_agent
TKT003340,CUST002163,billing_discrepancy,closed,2025-02-19,2025-02-26,human_agent
TKT003341,CUST002167,billing_discrepancy,closed,2025-02-03,2025-02-09,system_auto_resolved
TKT003342,CUST002167,billing_discrepancy,in_progress,2025-01-08,,
TKT003343,CUST002167,billing_discrepancy,closed,2025-11-10,2025-11-18,system_auto_resolved
TKT003344,CUST002167,billing_discrepancy,closed,2025-08-15,2025-08-28,human_agent
TKT003345,CUST002168,usage_concern,closed,2025-04-25,2025-05-02,system_auto_resolved
TKT003346,CUST002169,billing_discrepancy,closed,2025-10-31,2025-11-01,chatbot_automated
TKT003347,CUST002171,usage_concern,closed,2025-11-23,2025-12-01,human_agent
TKT003348,CUST002171,energy_saving_advice,in_progress,2025-06-28,,
TKT003349,CUST002171,account_management,in_progress,2025-04-15,,
TKT003350,CUST002172,service_interruption,closed,2025-02-03,2025-02-04,human_agent
TKT003351,CUST002172,energy_saving_advice,closed,2025-09-22,2025-09-23,chatbot_automated
TKT003352,CUST002172,usage_concern,open,2025-04-13,,
TKT003353,CUST002172,billing_discrepancy,in_progress,2025-07-26,,
TKT003354,CUST002174,energy_saving_advice,open,2025-10-13,,
TKT003355,CUST002175,technical_issue,closed,2025-04-23,2025-05-01,human_agent
TKT003356,CUST002175,energy_saving_advice,closed,2025-02-20,2025-02-21,human_agent
TKT003357,CUST002176,billing_discrepancy,closed,2025-06-06,2025-06-16,system_auto_resolved
TKT003358,CUST002176,energy_saving_advice,closed,2025-12-29,2026-01-04,chatbot_automated
TKT003359,CUST002177,service_interruption,closed,2025-02-11,2025-02-16,human_agent
TKT003360,CUST002179,usage_concern,closed,2025-03-12,2025-03-17,chatbot_automated
TKT003361,CUST002180,usage_concern,closed,2026-01-01,2026-01-04,system_auto_resolved
TKT003362,CUST002181,technical_issue,closed,2025-08-08,2025-08-14,human_agent
TKT003363,CUST002182,billing_discrepancy,open,2025-11-07,,
TKT003364,CUST002183,energy_saving_advice,closed,2025-04-06,2025-04-09,human_agent
TKT003365,CUST002183,billing_discrepancy,closed,2025-09-01,2025-09-14,human_agent
TKT003366,CUST002184,account_management,closed,2025-06-08,2025-06-21,system_auto_resolved
TKT003367,CUST002184,usage_concern,closed,2025-11-16,2025-11-18,chatbot_automated
TKT003368,CUST002184,usage_concern,closed,2025-01-21,2025-01-28,chatbot_automated
TKT003369,CUST002186,service_interruption,closed,2025-06-22,2025-06-28,human_agent
TKT003370,CUST002186,usage_concern,closed,2025-01-08,2025-01-16,chatbot_automated
TKT003371,CUST002187,usage_concern,closed,2025-04-22,2025-05-03,human_agent
TKT003372,CUST002188,usage_concern,closed,2025-04-20,2025-04-21,human_agent
TKT003373,CUST002188,usage_concern,open,2025-07-22,,
TKT003374,CUST002190,account_management,closed,2025-03-28,2025-04-06,chatbot_automated
TKT003375,CUST002191,billing_discrepancy,closed,2025-01-15,2025-01-16,human_agent
TKT003376,CUST002192,service_interruption,in_progress,2025-09-24,,
TKT003377,CUST002193,energy_saving_advice,closed,2025-11-15,2025-11-26,human_agent
TKT003378,CUST002196,billing_discrepancy,closed,2025-04-16,2025-04-27,system_auto_resolved
TKT003379,CUST002197,billing_discrepancy,closed,2025-06-28,2025-07-10,human_agent
TKT003380,CUST002197,usage_concern,closed,2025-11-18,2025-11-26,human_agent
TKT003381,CUST002198,usage_concern,closed,2025-12-31,2026-01-07,chatbot_automated
